OCCUPANT  ID,BUSINESS NAME,ADDRESS NUMBER,STREET PREFIX,STREET NAME,STREET TYPE,FULL ADDRESS,APARTMENT/SUITE,CITY,STATE,ZIP CODE,INSPECTION DATE,INSPECTION TYPE CODE,INSPECTION TYPE DESCRIPTION,INSPECTION VIOLATION CODE,INSPECTION VIOLATION DESCRIPTION,GEOLOCATION
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,7/27/2020,REG,Annual Inspection,43.7.2.1,Change Of Occupancy Classification,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,3/28/2018,REG,Annual Inspection,43.7.2.1,Change Of Occupancy Classification,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,2/19/2018,REG,Annual Inspection,43.7.2.1,Change Of Occupancy Classification,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,8/27/2019,REG,Annual Inspection,7.1.10.1*,General.,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,7/27/2020,REG,Annual Inspection,7.1.10.1*,General.,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,3/28/2018,REG,Annual Inspection,7.1.10.1*,General.,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,2/19/2018,REG,Annual Inspection,7.1.10.1*,General.,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,8/27/2019,REG,Annual Inspection,7.10.5.2.1,Every Sign Required,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,7/27/2020,REG,Annual Inspection,7.10.5.2.1,Every Sign Required,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,3/28/2018,REG,Annual Inspection,7.10.5.2.1,Every Sign Required,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,2/19/2018,REG,Annual Inspection,7.10.5.2.1,Every Sign Required,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,8/27/2019,REG,Annual Inspection,70:110.12,Execution Of Work,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,7/27/2020,REG,Annual Inspection,70:110.12,Execution Of Work,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,3/28/2018,REG,Annual Inspection,70:110.12,Execution Of Work,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,2/19/2018,REG,Annual Inspection,70:110.12,Execution Of Work,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,8/27/2019,REG,Annual Inspection,70:400.8,Flexible Cords Not Permitted,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,7/27/2020,REG,Annual Inspection,70:400.8,Flexible Cords Not Permitted,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,3/28/2018,REG,Annual Inspection,70:400.8,Flexible Cords Not Permitted,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,2/19/2018,REG,Annual Inspection,70:400.8,Flexible Cords Not Permitted,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,8/27/2019,REG,Annual Inspection,EBRCOO SEC 5:154,Inspection of all buildings except private dwells,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,7/27/2020,REG,Annual Inspection,EBRCOO SEC 5:154,Inspection of all buildings except private dwells,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,3/28/2018,REG,Annual Inspection,EBRCOO SEC 5:154,Inspection of all buildings except private dwells,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,2/19/2018,REG,Annual Inspection,EBRCOO SEC 5:154,Inspection of all buildings except private dwells,
5185,Grace & Hebert Architects,501,,GOVERNMENT,ST,501 GOVERNMENT ST,,Baton Rouge,LA,70802,8/15/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.185168 30.443382)
5185,Grace & Hebert Architects,501,,GOVERNMENT,ST,501 GOVERNMENT ST,,Baton Rouge,LA,70802,8/15/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.185168 30.443382)
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,8/27/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,7/27/2020,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,
5185,Grace & Hebert Architects,501,,GOVERNMENT,ST,501 GOVERNMENT ST,,Baton Rouge,LA,70802,5/7/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.185168 30.443381999999996)
5185,Grace & Hebert Architects,501,,GOVERNMENT,ST,501 GOVERNMENT ST,,Baton Rouge,LA,70802,5/7/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.185168 30.443381999999996)
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,3/28/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,2/19/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,
5185,Grace & Hebert Architects,501,,GOVERNMENT,ST,501 GOVERNMENT ST,,Baton Rouge,LA,70802,6/5/2014,IMPAR,Impairment Notification,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.185168 30.443381999999996)
5185,Grace & Hebert Architects,501,,GOVERNMENT,ST,501 GOVERNMENT ST,,Baton Rouge,LA,70802,5/22/2014,IMPAR,Impairment Notification,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.185168 30.443381999999996)
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,8/27/2019,REG,Annual Inspection,MISC,Must pass all city inspections,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,7/27/2020,REG,Annual Inspection,MISC,Must pass all city inspections,
1825,Main Street Market,501,,MAIN,BR,501 MAIN BR,,BATON ROUGE,LA,70802,3/28/2018,REG,Annual Inspection,MISC,Must pass all city inspections,
23332,Serops Express,504,N,5th,ST,504 N 5th ST,B,Baton Rouge,LA,70802,7/23/2019,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.185942 30.451765)
23332,Serops Express,504,N,5th,ST,504 N 5th ST,B,Baton Rouge,LA,70802,8/14/2020,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.185942 30.451765)
23332,Serops Express,504,N,5th,ST,504 N 5th ST,B,Baton Rouge,LA,70802,8/18/2018,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.185942 30.451765)
23333,The Jambalaya Shoppe,504,N,5th,ST,504 N 5th ST,C,Baton Rouge,LA,70802,2/19/2018,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.185942 30.451765)
23333,The Jambalaya Shoppe,504,N,5th,ST,504 N 5th ST,C,Baton Rouge,LA,70802,11/30/2017,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.185942 30.451765)
23332,Serops Express,504,N,5th,ST,504 N 5th ST,B,Baton Rouge,LA,70802,10/31/2017,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.185942 30.451765)
23333,The Jambalaya Shoppe,504,N,5th,ST,504 N 5th ST,C,Baton Rouge,LA,70802,9/24/2013,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.185942 30.451765)
23332,Serops Express,504,N,5th,ST,504 N 5th ST,B,Baton Rouge,LA,70802,9/24/2013,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.185942 30.451765)
23332,Serops Express,504,N,5th,ST,504 N 5th ST,B,Baton Rouge,LA,70802,7/23/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.185942 30.451765)
23332,Serops Express,504,N,5th,ST,504 N 5th ST,B,Baton Rouge,LA,70802,8/14/2020,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.185942 30.451765)
23332,Serops Express,504,N,5th,ST,504 N 5th ST,B,Baton Rouge,LA,70802,8/18/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.185942 30.451765)
23333,The Jambalaya Shoppe,504,N,5th,ST,504 N 5th ST,C,Baton Rouge,LA,70802,2/19/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.185942 30.451765)
25017,Jambalaya Shoppe,504,N,5TH,ST,504 N 5TH ST,C,Baton Rouge,LA,70802,2/20/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.185942 30.451765)
25017,Jambalaya Shoppe,504,N,5TH,ST,504 N 5TH ST,C,Baton Rouge,LA,70802,10/31/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.185942 30.451765)
23333,The Jambalaya Shoppe,504,N,5th,ST,504 N 5th ST,C,Baton Rouge,LA,70802,11/30/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.185942 30.451765)
23332,Serops Express,504,N,5th,ST,504 N 5th ST,B,Baton Rouge,LA,70802,10/31/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.185942 30.451765)
25017,Jambalaya Shoppe,504,N,5TH,ST,504 N 5TH ST,C,Baton Rouge,LA,70802,6/16/2015,IMPAR,Impairment Notification,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.185942 30.451765)
23332,Serops Express,504,N,5th,ST,504 N 5th ST,B,Baton Rouge,LA,70802,9/24/2013,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.185942 30.451765)
23333,The Jambalaya Shoppe,504,N,5th,ST,504 N 5th ST,C,Baton Rouge,LA,70802,9/24/2013,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.185942 30.451765)
17461,Jack in the Box,508,S,Foster,DR,508 S Foster DR,,Baton Rouge,LA,70806,5/7/2012,IMPAR,Impairment Notification,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.13851 30.444076)
17461,Jack in the Box,508,S,Foster,DR,508 S Foster DR,,Baton Rouge,LA,70806,11/13/2013,IMPAR,Impairment Notification,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.13851000000001 30.444076)
17461,Jack in the Box,508,S,Foster,DR,508 S Foster DR,,Baton Rouge,LA,70806,9/4/2013,OCC,Occupancy,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.13851000000001 30.444076)
17461,Jack in the Box,508,S,Foster,DR,508 S Foster DR,,Baton Rouge,LA,70806,5/17/2013,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.13851000000001 30.444076)
26076,Westport Linen Services,510,,KORNMEYER PLAZA,DR,510 KORNMEYER PLAZA DR,,Baton Rouge,LA,70806,12/11/2014,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.11078 30.45442)
26076,Westport Linen Services,510,,KORNMEYER PLAZA,DR,510 KORNMEYER PLAZA DR,,Baton Rouge,LA,70806,12/11/2014,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.11078 30.45442)
26076,Westport Linen Services,510,,KORNMEYER PLAZA,DR,510 KORNMEYER PLAZA DR,,Baton Rouge,LA,70806,3/29/2012,IMPAR,Impairment Notification,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.11078 30.45442)
26076,Westport Linen Services,510,,KORNMEYER PLAZA,DR,510 KORNMEYER PLAZA DR,,Baton Rouge,LA,70806,4/14/2010,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.11078 30.45442)
11444,Newman Paint Wholesale & Building Supply,519,N,Foster,DR,519 N Foster DR,,Baton Rouge,LA,70806,6/12/2014,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.139124 30.453159)
11444,Newman Paint Wholesale & Building Supply,519,N,Foster,DR,519 N Foster DR,,Baton Rouge,LA,70806,5/24/2013,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.139124 30.453159)
11444,Newman Paint Wholesale & Building Supply,519,N,Foster,DR,519 N Foster DR,,Baton Rouge,LA,70806,6/12/2014,REG,Annual Inspection,7.1.10.1*,General.,POINT (-91.139124 30.453159)
11444,Newman Paint Wholesale & Building Supply,519,N,Foster,DR,519 N Foster DR,,Baton Rouge,LA,70806,5/24/2013,REG,Annual Inspection,7.1.10.1*,General.,POINT (-91.139124 30.453159)
11444,Newman Paint Wholesale & Building Supply,519,N,Foster,DR,519 N Foster DR,,Baton Rouge,LA,70806,6/12/2014,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.139124 30.453159)
11444,Newman Paint Wholesale & Building Supply,519,N,Foster,DR,519 N Foster DR,,Baton Rouge,LA,70806,5/24/2013,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.139124 30.453159)
11444,Newman Paint Wholesale & Building Supply,519,N,Foster,DR,519 N Foster DR,,Baton Rouge,LA,70806,6/12/2014,REG,Annual Inspection,7.10.5.2.1,Every Sign Required,POINT (-91.139124 30.453159)
11444,Newman Paint Wholesale & Building Supply,519,N,Foster,DR,519 N Foster DR,,Baton Rouge,LA,70806,5/24/2013,REG,Annual Inspection,7.10.5.2.1,Every Sign Required,POINT (-91.139124 30.453159)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,3/30/2015,MISC,Miscellaneous Inspection,7.1.10.2.2,"Obstruction By Railings, Barriers, Or Gates",POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,2/6/2015,CTY,Courtesy,7.1.10.2.2,"Obstruction By Railings, Barriers, Or Gates",POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,1/23/2015,CTY,Courtesy,7.1.10.2.2,"Obstruction By Railings, Barriers, Or Gates",POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,1/23/2015,IMPAR,Impairment Notification,7.1.10.2.2,"Obstruction By Railings, Barriers, Or Gates",POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,3/30/2015,MISC,Miscellaneous Inspection,7.1.3.2.1,Separating Construction,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,2/6/2015,CTY,Courtesy,7.1.3.2.1,Separating Construction,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,1/23/2015,CTY,Courtesy,7.1.3.2.1,Separating Construction,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,1/23/2015,IMPAR,Impairment Notification,7.1.3.2.1,Separating Construction,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,3/30/2015,MISC,Miscellaneous Inspection,7.2.1.7.1,Panic Or Fire Exit Hardware,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,1/23/2015,IMPAR,Impairment Notification,7.2.1.7.1,Panic Or Fire Exit Hardware,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,1/23/2015,CTY,Courtesy,7.2.1.7.1,Panic Or Fire Exit Hardware,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,2/6/2015,CTY,Courtesy,7.2.1.7.1,Panic Or Fire Exit Hardware,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,3/30/2015,MISC,Miscellaneous Inspection,7.2.1.8.2,Automatic-Closing,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,1/23/2015,CTY,Courtesy,7.2.1.8.2,Automatic-Closing,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,2/6/2015,CTY,Courtesy,7.2.1.8.2,Automatic-Closing,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,1/23/2015,IMPAR,Impairment Notification,7.2.1.8.2,Automatic-Closing,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,6/13/2014,CLL,Call Out,70:406.5,Receptacle Covers,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,6/9/2014,CLL,Call Out,70:406.5,Receptacle Covers,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,3/30/2015,MISC,Miscellaneous Inspection,8.3.3.10.1,Doors,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,1/23/2015,IMPAR,Impairment Notification,8.3.3.10.1,Doors,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,2/6/2015,CTY,Courtesy,8.3.3.10.1,Doors,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,1/23/2015,CTY,Courtesy,8.3.3.10.1,Doors,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,3/30/2015,MISC,Miscellaneous Inspection,9.7.4.1*,Portable Fire Extinguishers,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,2/6/2015,CTY,Courtesy,9.7.4.1*,Portable Fire Extinguishers,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,1/23/2015,IMPAR,Impairment Notification,9.7.4.1*,Portable Fire Extinguishers,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,1/23/2015,CTY,Courtesy,9.7.4.1*,Portable Fire Extinguishers,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,3/30/2015,MISC,Miscellaneous Inspection,LAC 55:V:303,Plans Required,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,1/23/2015,CTY,Courtesy,LAC 55:V:303,Plans Required,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,2/6/2015,CTY,Courtesy,LAC 55:V:303,Plans Required,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,1/23/2015,IMPAR,Impairment Notification,LAC 55:V:303,Plans Required,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,3/30/2015,MISC,Miscellaneous Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,2/6/2015,CTY,Courtesy,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,1/23/2015,CTY,Courtesy,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,1/23/2015,IMPAR,Impairment Notification,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,6/13/2014,CLL,Call Out,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,6/9/2014,CLL,Call Out,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,3/30/2015,MISC,Miscellaneous Inspection,MISC,Must pass all city inspections,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,2/6/2015,CTY,Courtesy,MISC,Must pass all city inspections,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,1/23/2015,CTY,Courtesy,MISC,Must pass all city inspections,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,1/23/2015,IMPAR,Impairment Notification,MISC,Must pass all city inspections,POINT (-91.105675 30.454483)
546,Savoy Plaza South,520,,WOODDALE,BL,520 WOODDALE BL,,Baton Rouge,LA,70806,6/9/2014,CLL,Call Out,MISC,Miscellaneous Provisions,POINT (-91.105675 30.454483)
30223,LaSalle Parking Garage,521,,THIRD,ST,521 THIRD ST,,Baton Rouge,LA,70807,11/12/2019,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.18837 30.451951)
30223,LaSalle Parking Garage,521,,THIRD,ST,521 THIRD ST,,Baton Rouge,LA,70807,11/6/2020,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.18837 30.451951)
30223,LaSalle Parking Garage,521,,THIRD,ST,521 THIRD ST,,Baton Rouge,LA,70807,11/15/2018,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.18837 30.451951)
30223,LaSalle Parking Garage,521,,THIRD,ST,521 THIRD ST,,Baton Rouge,LA,70807,4/3/2010,FACP,Fire Alarm Inspection,MISC,Miscellaneous Provisions,POINT (-91.18837 30.451951)
14169,FRESENIUS MEDICAL CENTER,524,,COLONIAL,DR,524 COLONIAL DR,B,Baton Rouge,LA,70806,4/8/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.098543 30.446391)
14168,Bio Medical Application,524,,COLONIAL,DR,524 COLONIAL DR,,BATON ROUGE,LA,70806,4/8/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.098543 30.446391)
14168,Bio Medical Application,524,,COLONIAL,DR,524 COLONIAL DR,,BATON ROUGE,LA,70806,4/2/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.098543 30.446391)
14169,FRESENIUS MEDICAL CENTER,524,,COLONIAL,DR,524 COLONIAL DR,B,Baton Rouge,LA,70806,4/2/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.098543 30.446391)
14168,Bio Medical Application,524,,COLONIAL,DR,524 COLONIAL DR,,BATON ROUGE,LA,70806,8/28/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.098543 30.446391)
14169,FRESENIUS MEDICAL CENTER,524,,COLONIAL,DR,524 COLONIAL DR,B,Baton Rouge,LA,70806,8/28/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.098543 30.446391)
14169,FRESENIUS MEDICAL CENTER,524,,COLONIAL,DR,524 COLONIAL DR,B,Baton Rouge,LA,70806,1/26/2016,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.098543 30.446391)
14168,Bio Medical Application,524,,COLONIAL,DR,524 COLONIAL DR,,BATON ROUGE,LA,70806,1/26/2016,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.098543 30.446391)
14168,Bio Medical Application,524,,COLONIAL,DR,524 COLONIAL DR,,BATON ROUGE,LA,70806,3/18/2015,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.098543 30.446391)
14169,FRESENIUS MEDICAL CENTER,524,,COLONIAL,DR,524 COLONIAL DR,B,Baton Rouge,LA,70806,3/18/2015,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.098543 30.446391)
14169,FRESENIUS MEDICAL CENTER,524,,COLONIAL,DR,524 COLONIAL DR,B,Baton Rouge,LA,70806,12/10/2014,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.098543 30.446391)
